tamanho_janela_meses,indicador,n_janelas,n_nao_recuperado,mediana,min,max,p10,p25,p75,p90
24,sharpe_nominal,223,,0.6085749489980804,-1.6665874886073007,2.3219947519847945,-0.9212558848028901,-0.14552265167725847,1.2630371124523045,1.7144954925144704
24,sortino_nominal,223,,1.4954402332426924,-3.9425934345187463,8.79225405344562,-1.2271060044049247,-0.38238142470583725,2.4769339078306185,4.5391518572329606
24,calmar_nominal,223,,4.4170674924968365,0.04831028251075201,20.155046710054084,0.711003081793748,2.6862785990449636,8.262593778547558,10.54050495151051
24,pior_mes_nominal,223,,-0.0194256609052902,-0.0731842782636079,-0.0086532739946006,-0.0731842782636079,-0.0208240801318791,-0.0165267118868457,-0.0121686501587167
24,melhor_mes_nominal,223,,0.0373008050154486,0.0282724610975364,0.0705571412664368,0.0327743230237755,0.0335868123468652,0.0491882194151924,0.0705571412664368
24,var5_nominal,223,,-0.0147281252785928,-0.04114437618618894,-0.00359988717242727,-0.0192298675326973,-0.018274433091698968,-0.010251962838269058,-0.008374689928588998
24,cvar5_nominal,223,,-0.01722330756997975,-0.05923399068978855,-0.006842668250139,-0.0449903627459396,-0.019789923256585948,-0.0139526346149352,-0.01106882021311735
24,skewness_nominal,223,,-0.18825960942993614,-1.2672392042936915,1.2431891691349266,-0.9266581416176926,-0.5100772269964562,0.20929911396880066,0.507386759885649
24,curtose_nominal,223,,-0.2900749948326138,-1.6795276146208484,3.1799184693547833,-1.2405495884662057,-0.8187334561194082,0.8207512150684488,1.3523482982742843
24,cagr_real,223,,0.07342030894940788,-0.045809554714448475,0.17436100425485224,-0.02154526452240246,0.03376073451691175,0.11008615609809969,0.12581082181498954
24,volatilidade_real,223,,0.05734845685077189,0.04039108471814896,0.09714058534303266,0.04772061094101646,0.05231609473026907,0.07716300947473494,0.08719082645965119
24,drawdown_maximo_real,223,,-0.044283635854042006,-0.17084785563116722,-0.011421799270702002,-0.12300150202307507,-0.06851812051390788,-0.025088425833448464,-0.023847000332905308
24,tempo_recuperacao_real,223,0.0,3.0,1.0,27.0,1.0,2.0,17.0,20.0
24,ulcer_index_real,223,,1.576725117244224,0.3640127430934285,9.001957776985353,0.7962968531797656,0.9901442869017958,2.5447111040068475,6.524838464791284
24,sharpe_real,223,,0.5444119596251936,-1.4537274629413495,2.1787423002719377,-0.8435954707675561,-0.13435267030565323,1.138179911358971,1.5839679625304617
24,sortino_real,223,,1.151904312785462,-2.708476489157876,9.6509415530501,-1.1173103467487873,-0.2902456942573794,2.5208843416632956,4.270547718055615
24,calmar_real,223,,1.7560848154929471,-0.39716226533752075,11.018290450350614,-0.1453194528024799,0.5026580534547347,3.690399658826344,4.592536747500977
24,pior_mes_real,223,,-0.0247576070484277,-0.0773372360660121,-0.011421799270702,-0.0773372360660121,-0.0306154612241303,-0.0210064652056396,-0.0150057600711455
24,melhor_mes_real,223,,0.0351929479985795,0.0248862403538587,0.0642582105176887,0.0296010839191993,0.0321303709427027,0.0459847705131117,0.0642582105176887
24,var5_real,223,,-0.018655461661539415,-0.047882934715694506,-0.008007891382115745,-0.027233852104935705,-0.02500300369986343,-0.014691557910101944,-0.012400178464392418
24,cvar5_real,223,,-0.02297347383113,-0.0648175301201002,-0.011180446848102401,-0.04917185063582585,-0.0282655834794895,-0.01829535036874795,-0.0140258667485942
24,skewness_real,223,,-0.1034593256008927,-1.2704843827123402,0.7621056710567072,-0.8676111549722932,-0.35995485891346185,0.2756686569941358,0.4260615972522364
24,curtose_real,223,,-0.3918059246200496,-1.642266163175873,2.083031011798572,-1.1558417553374856,-0.7674090661385795,0.5431231179919735,1.0086656520192312
24,pct_meses_positivos,223,,0.75,0.5,0.875,0.5833333333333334,0.6458333333333333,0.7916666666666666,0.8333333333333334
24,pct_meses_negativos,223,,0.25,0.125,0.5,0.16666666666666666,0.20833333333333334,0.35416666666666663,0.4166666666666667
36,cagr_nominal,211,,0.13509884604839728,0.04229281242383798,0.18584536835173338,0.07260210988517724,0.09995040632981156,0.15282661292004285,0.16934873880753054
36,volatilidade_nominal,211,,0.05955141879999433,0.04437003617031014,0.08642345193434418,0.047438430216405744,0.05419993990073721,0.0728370161076244,0.08121303504132799
36,drawdown_maximo_nominal,211,,-0.03442502053375376,-0.14774640698307506,-0.015890005007571588,-0.14774640698307473,-0.06553572638948568,-0.023539707313420255,-0.018755766381292865
36,tempo_recuperacao_nominal,211,0.0,2.0,1.0,10.0,1.0,1.0,2.0,10.0
36,ulcer_index_nominal,211,,1.09484754836852,0.3669343120421464,5.380318942288545,0.48233759586811026,0.6152173569987457,1.83020680822409,5.323404874431473
36,sharpe_nominal,211,,0.4912810439127546,-0.8896591901881651,2.2949007254929263,-0.487473037466641,-0.12544387236356408,0.9941310666153873,1.7050989558170406
36,sortino_nominal,211,,1.224965635872532,-1.5866798089020364,7.720135159076624,-0.7112505695574628,-0.27619525544631585,2.2303889213614263,2.6903739820428885
36,calmar_nominal,211,,3.9563262741393723,0.2862527305227998,11.26286220653446,0.5364487392937602,1.8779825002514654,5.5873814706612634,8.185629128651962
36,pior_mes_nominal,211,,-0.0200455075958645,-0.0731842782636079,-0.0121686501587167,-0.0731842782636079,-0.0508160190576914,-0.0194256609052902,-0.0167964472282713
36,melhor_mes_nominal,211,,0.0489140149878645,0.0327743230237755,0.0705571412664368,0.0349695879504292,0.0355960029533635,0.0609590735406387,0.0705571412664368
36,var5_nominal,211,,-0.015958903984780275,-0.024587068467067926,-0.0053219955300558,-0.024587068467067926,-0.019141356722407302,-0.012813529839695425,-0.010518905240317674
36,cvar5_nominal,211,,-0.01964875141556715,-0.05923399068978855,-0.01106882021311735,-0.05923399068978855,-0.03406419336546235,-0.01797618639606795,-0.014014572212665551
36,skewness_nominal,211,,-0.14026181589445846,-1.4043994899283445,1.003343777798804,-1.0321633147316225,-0.5779312107805148,0.19553685421724692,0.5847242686784742
36,curtose_nominal,211,,0.27029032523952123,-1.45175631807363,3.26632154186082,-1.030455198463309,-0.5248903128669016,1.1957757627437497,2.1461750829117765
36,cagr_real,211,,0.06971894266524781,-0.009536127562079444,0.14651821570167445,0.011495782920278197,0.03202236492914334,0.09377823529470863,0.12284132110929646
36,volatilidade_real,211,,0.06153116488539993,0.04581254681683929,0.08763641227786201,0.04972689546822398,0.05539811364763406,0.07573110524510157,0.08254073951119145
36,drawdown_maximo_real,211,,-0.061570012495274606,-0.17084785563116747,-0.023847000332905297,-0.16885979824936598,-0.11636495683087814,-0.03447485377288309,-0.02508842583344836
36,tempo_recuperacao_real,211,0.0,6.0,1.0,24.0,2.0,2.0,17.0,20.0
36,ulcer_index_real,211,,1.752161167038587,0.6524445892180927,7.551981238421016,0.9515079131711554,1.2031225875391556,4.725872465347399,7.157261533283169
36,sharpe_real,211,,0.4466923241874743,-0.839536210435779,2.107132343275479,-0.4544943483430297,-0.11448889300857137,0.9237585521933808,1.5699170955551465
36,sortino_real,211,,0.9240316716287017,-1.0717904513973016,8.125072561123776,-0.6087923307616525,-0.22018323726622044,2.0255248337858758,2.8441073918578303
36,calmar_real,211,,1.2870681492267586,-0.05581648962961765,5.5461434035950266,0.08274483886540146,0.31379622233815285,2.227562550073367,3.4135836309979886
36,pior_mes_real,211,,-0.028912440629414,-0.0773372360660121,-0.014403450213652,-0.0773372360660121,-0.0514797480893852,-0.022942263993821,-0.0210064652056396
36,melhor_mes_real,211,,0.0437598379822949,0.0314382359812868,0.0642582105176887,0.0321303709427027,0.0351929479985795,0.0576548940791639,0.0642582105176887
36,var5_real,211,,-0.02152380963917755,-0.03022337688171935,-0.0119784202739106,-0.03022337688171935,-0.025694355206418527,-0.01694407798607575,-0.014434113224537224
36,cvar5_real,211,,-0.0282441317195826,-0.0648175301201002,-0.0140258667485942,-0.0648175301201002,-0.036986479145800596,-0.0219743645997303,-0.0188609743548918
36,skewness_real,211,,-0.020249684347013682,-1.4826720122604873,0.6905129590222392,-0.9620063825824937,-0.30208650901296025,0.17985279317843722,0.38223159001571083
36,curtose_real,211,,-0.13597607198506223,-1.4019823645066842,3.1142375624327645,-0.9779765172513546,-0.6331747083033317,0.7327123536174693,1.6161773761972427
36,pct_meses_positivos,211,,0.7222222222222222,0.5277777777777778,0.8611111111111112,0.6388888888888888,0.6666666666666666,0.75,0.8055555555555556
36,pct_meses_negativos,211,,0.2777777777777778,0.1388888888888889,0.4722222222222222,0.19444444444444445,0.25,0.3333333333333333,0.3611111111111111
48,cagr_nominal,199,,0.12954760980603974,0.062472443194672156,0.18586501693819568,0.09186540081211789,0.10971829649952614,0.1435018416720243,0.16226918215641126
48,volatilidade_nominal,199,,0.06459169813069475,0.044371095493911786,0.07882275515704473,0.05252345195891722,0.05559003214992704,0.07019804169352878,0.07629733820978853
48,drawdown_maximo_nominal,199,,-0.04765069533773302,-0.14774640698307506,-0.01942566090529014,-0.14774640698307473,-0.06553572638948574,-0.03083959599096054,-0.02704901748742138
48,tempo_recuperacao_nominal,199,0.0,2.0,1.0,10.0,1.0,2.0,3.0,10.0
48,ulcer_index_nominal,199,,1.043738007212126,0.49704061775289643,4.663987660288969,0.6928486561214595,0.846925868406597,1.6724209343431515,4.637265714188283
48,sharpe_nominal,199,,0.43863046268654776,-0.6065934584949899,1.9149262032679106,-0.306977188785349,0.10698206590238823,0.8879938379869465,1.565656912256959
48,sortino_nominal,199,,1.1108309351663839,-0.8092236595674354,4.990800333240971,-0.46806971159954636,0.2945555837969406,2.0773763593740373,2.5953163857641717
48,calmar_nominal,199,,2.7817702289602297,0.4228356172602476,7.628466140932384,0.6303908980328276,1.9510976463403338,4.532320525871011,5.215193480274915
48,pior_mes_nominal,199,,-0.0208240801318791,-0.0731842782636079,-0.0187557663812928,-0.0731842782636079,-0.0508160190576914,-0.0200455075958645,-0.0194256609052902
48,melhor_mes_nominal,199,,0.0491882194151924,0.0327743230237755,0.0705571412664368,0.0352961098873522,0.0373008050154486,0.0609590735406387,0.0705571412664368
48,var5_nominal,199,,-0.016694446212001855,-0.018817546176207255,-0.00950848957199691,-0.018490308031898512,-0.018250576833471976,-0.014339064679826534,-0.011518211899656565
48,cvar5_nominal,199,,-0.019467326683084703,-0.0459645474282891,-0.013796545220501501,-0.0453853905434482,-0.030131955190287763,-0.018375574765724167,-0.01697483443895936
48,skewness_nominal,199,,-0.16629264616510075,-1.3859735121494317,0.7263151012811812,-1.0190897879049474,-0.5306999931340863,0.2416377003885506,0.4975373887103819
48,curtose_nominal,199,,0.7029446395021521,-1.2604269173023905,3.511651257704905,-0.7418661187329602,-0.45012672397449927,1.5790158435241683,2.0440590832923538
48,cagr_real,199,,0.06372427838739925,0.006573928726395506,0.1454348162238257,0.033604204910378056,0.04204115330517044,0.08010301020306032,0.11250796934293995
48,volatilidade_real,199,,0.06557050747427844,0.045839165782967844,0.08015788459280705,0.05345285596949024,0.05808776708497973,0.07343858375748646,0.07724788807181636
48,drawdown_maximo_real,199,,-0.06851812051390781,-0.17084785563116747,-0.02482593115089373,-0.1708478556311668,-0.12300150202307503,-0.05650902297468016,-0.04401018527459273
48,tempo_recuperacao_real,199,0.0,7.0,2.0,24.0,2.0,3.0,17.0,20.0
48,ulcer_index_real,199,,2.0538998050079655,0.7855725875283106,6.561623353982645,1.1831315619875915,1.2953067092626251,5.868119710016476,6.464034627950299
48,sharpe_real,199,,0.40150801914830603,-0.5679869928842076,1.7727146213987794,-0.2894483383100136,0.09864865331737495,0.8222297395201703,1.4650761248932334
48,sortino_real,199,,0.8989754095486503,-0.7634988273700513,5.0928926234766765,-0.3913571574080596,0.2262967283994981,1.798314799655993,2.6044754736385833
48,calmar_real,199,,0.956779576776199,0.03847826302594957,3.879996529081304,0.2369533332965453,0.3554715286084063,1.6616549522142021,2.1261241312136
48,pior_mes_real,199,,-0.0306154612241303,-0.0773372360660121,-0.0223791577811431,-0.0773372360660121,-0.0514797480893852,-0.028912440629414,-0.022942263993821
48,melhor_mes_real,199,,0.0459847705131117,0.0321303709427027,0.0642582105176887,0.0351929479985795,0.0351929479985795,0.0576548940791639,0.0642582105176887
48,var5_real,199,,-0.022214660881723164,-0.02494954627444,-0.01309823043434412,-0.02494954627444,-0.024689945010548286,-0.01818091841271198,-0.016054740457954186
48,cvar5_real,199,,-0.027194688374782904,-0.050859108078007136,-0.0169078953362552,-0.0508334293414767,-0.03598933717618347,-0.025447333396472965,-0.0208078455825926
48,skewness_real,199,,0.030059011288065065,-1.3692740674245312,0.6023224332315839,-0.9920958789451603,-0.28121969847960215,0.1517892049486848,0.2525779043934335
48,curtose_real,199,,0.2091321075075765,-1.2674583199387632,3.2845110214412,-0.7556397459211273,-0.4932698481722131,0.8769570776288891,1.8509031479966942
48,pct_meses_positivos,199,,0.7083333333333334,0.5833333333333334,0.8333333333333334,0.6458333333333334,0.6875,0.75,0.7708333333333334
48,pct_meses_negativos,199,,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.22916666666666666,0.25,0.3125,0.3541666666666667
60,cagr_nominal,187,,0.1297628176637402,0.0886591058738706,0.182014649415968,0.09829511280656131,0.11873323061046581,0.13989293693999194,0.15884996199331236
60,volatilidade_nominal,187,,0.06329298002832322,0.0495179810924416,0.07378587867229831,0.05275339602667352,0.05992924684985446,0.06779424518939195,0.07238701015772935
60,drawdown_maximo_nominal,187,,-0.047650695337733466,-0.14774640698307506,-0.028444139852784125,-0.14774640698307473,-0.06553572638948575,-0.030839595990960606,-0.030839595990960488
60,tempo_recuperacao_nominal,187,0.0,2.0,1.0,10.0,2.0,2.0,3.0,10.0
60,ulcer_index_nominal,187,,1.011134761628432,0.6420370373699227,4.181015946819796,0.7717198653750699,0.9057824633376261,1.686827236030711,4.17348794542728
60,sharpe_nominal,187,,0.5389891581133374,-0.298446693808781,1.717633466248797,-0.1684125235801833,0.26206445949879065,0.800080348239866,1.2509926359715904
60,sortino_nominal,187,,1.222672874808007,-0.4245998030271627,3.276834634669866,-0.25902349367112254,0.6451843726843097,1.892766300648129,2.3870184860670705
60,calmar_nominal,187,,2.516169500385394,0.600076223065289,5.5797040462101215,0.6652961301307424,1.8909948869375617,4.245253278030911,4.62568383748612
60,pior_mes_nominal,187,,-0.0508160190576914,-0.0731842782636079,-0.0194256609052902,-0.0731842782636079,-0.0508160190576914,-0.0200455075958645,-0.0194256609052902
60,melhor_mes_nominal,187,,0.0609590735406387,0.0352961098873522,0.0705571412664368,0.0355960029533635,0.0373008050154486,0.0705571412664368,0.0705571412664368
60,var5_nominal,187,,-0.017384537608636275,-0.019111853118977302,-0.012335605121878996,-0.017775063783493635,-0.017437446569804872,-0.015635152278462235,-0.014751501306275646
60,cvar5_nominal,187,,-0.027878712050962432,-0.0459645474282891,-0.017081020789410265,-0.0453853905434482,-0.030131955190287763,-0.019467326683084703,-0.0175829400068024
60,skewness_nominal,187,,-0.16785293810647473,-1.3360850071065216,0.5598893351480488,-1.0545284750080903,-0.4837291588937406,0.3375240120759173,0.44550808715299833
60,curtose_nominal,187,,0.808917346019467,-1.1323722174628594,3.876264742221249,-0.612424431875335,0.4056388083838798,1.3924185649167824,2.368805091177678
60,cagr_real,187,,0.06277645573985513,0.03185075063567666,0.13498076337221332,0.041906378894723505,0.053618739969474194,0.07585347477646232,0.10616000957236824
60,volatilidade_real,187,,0.06535936771362191,0.050673685298798614,0.07454076534059487,0.05562539867054336,0.06071551636670647,0.07085203183103711,0.07321970809433719
60,drawdown_maximo_real,187,,-0.06851812051390789,-0.17084785563116747,-0.04401018527459272,-0.17084785563116683,-0.12300150202307507,-0.061570012495274565,-0.05650902297468001
60,tempo_recuperacao_real,187,0.0,7.0,2.0,24.0,2.0,3.0,20.0,20.0
60,ulcer_index_real,187,,1.949626989718757,1.1324142581670888,5.8784397398404025,1.3098269221508516,1.6445800204230197,5.369417327980864,5.856402887630574
60,sharpe_real,187,,0.5046869468418786,-0.2796680479751667,1.5921268559526918,-0.15403259569292385,0.24159836268764862,0.7248504177438346,1.1270363418830094
60,sortino_real,187,,1.0094729476701032,-0.36583929887355054,2.703886633090808,-0.2322362003166316,0.49416351745052367,1.5801866681534613,2.2117170250790226
60,calmar_real,187,,0.92028367292897,0.18642757041351057,2.042842509352351,0.2515360771827022,0.466458450512685,1.3284413887937025,1.6820096483850888
60,pior_mes_real,187,,-0.0514797480893852,-0.0773372360660121,-0.022942263993821,-0.0773372360660121,-0.0514797480893852,-0.028912440629414,-0.027618726329565
60,melhor_mes_real,187,,0.0576548940791639,0.0351929479985795,0.0642582105176887,0.0351929479985795,0.0351929479985795,0.0642582105176887,0.0642582105176887
60,var5_real,187,,-0.022662189802856943,-0.0247723716042748,-0.01667233645243811,-0.0247723716042748,-0.0247723716042748,-0.020466586508116356,-0.017747741166971923
60,cvar5_real,187,,-0.0306453556762727,-0.050859108078007136,-0.020974958376962834,-0.0508334293414767,-0.03598933717618347,-0.027194688374782904,-0.024155344567293232
60,skewness_real,187,,0.03196951284924969,-1.18934201200476,0.5294628393009596,-1.0165207952221986,-0.2621593472591157,0.11295603181650446,0.17679608155456059
60,curtose_real,187,,0.3131626669835792,-1.1363025128612634,3.5405627662716164,-0.6379510020265459,-0.1143065416069291,0.8625584365032177,2.2922202956236597
