Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real,cdi_nominal,cdi_real
2015-10-01,0.0467752259674782,0.063947824635782,0.0247217672767352,0.0109750858552332,0.0001816359078843,0.0372686757162498,0.0081988595278847,0.0288334150685092,0.0111,0.0028775478614149197
2015-11-01,-0.0107057398869143,-0.0762838108084725,0.0052849890453712,0.0104750858552332,-0.0654748600252241,-0.0191044772181198,0.0100999784382482,-0.028912440629414,0.0106,0.0004950218517227878
2015-12-01,-0.0040148936037033,-0.0379189818868084,0.021035165108205,0.0114750858552332,0.0042925222515306,0.0004141819901475,0.0095990293116428,-0.0090975199607289,0.0116,0.0019819459312688803
2016-01-01,-0.027764041666022,-0.0959065488898454,0.0295423821611113,0.0103750858552332,0.0560415819357891,-0.01237273602378,0.0126992746768983,-0.0247576070484277,0.0105,-0.0021716957164801265
2016-02-01,-0.0230959331010207,0.0814338282825295,0.0152158032459766,0.0098750858552332,0.0753349247210777,0.0197048075534058,0.0089995450779412,0.0106097792884909,0.01,0.00099153158882892
2016-03-01,-0.0391502867824778,0.2049506630520101,0.0074166396195813,0.0114750858552332,-0.0726687246083706,0.0291520204858343,0.0042995482642806,0.0247460752765507,0.0116,0.007269197470352928
2016-04-01,-0.0164710626091429,0.1236068887551036,0.0152328346884753,0.0103750858552332,-0.033189873767125,0.0247324534480733,0.0061007347774413,0.0185187407449349,0.0105,0.004372589215464462
2016-05-01,0.042787914543932,-0.1187455786583208,0.0078193164969759,0.0109750858552332,0.0572876199168597,-0.0043718794810895,0.0077990105732852,-0.0120767037144156,0.0111,0.0032754442027453923
2016-06-01,-0.1131583119474637,0.076440431197154,0.0092147773982582,0.0114750858552332,-0.0970450628505303,-0.0192519952352698,0.0034992930829071,-0.0226719525115772,0.0116,0.008072459017092193
2016-07-01,0.0522582103690087,0.126789619534561,0.0119019832825182,0.0109750858552332,0.0568656958361737,0.0491882194151924,0.0052007954659294,0.0437598379822949,0.0111,0.00586868271561225
2016-08-01,0.0030530239597943,0.0181902472752442,0.0107715933938503,0.0119750858552332,0.0021723994591635,0.0095699682662471,0.0043999245121384,0.0051473956020255,0.0121,0.0076663441523072695
2016-09-01,0.0073926635027397,-0.0029778202804918,0.0139277970621922,0.0109750858552332,-0.0083717677543515,0.0073235197246445,0.0008001283583223,0.006518175988869,0.0111,0.010291637011051735
2016-10-01,-0.0365215434396248,0.1481331484257912,0.004426896439285,0.0103750858552332,-0.0648395438464409,0.0177177023294244,0.0026009749964666,0.0150775111035683,0.0105,0.007878533135838195
2016-11-01,0.0755245199484557,-0.0223390131202673,0.0038078711141171,0.0102750858552332,0.0428740245505319,0.0223701573264183,0.0018010208590197,0.0205321576232384,0.0104,0.008583520042340087
2016-12-01,-0.0193154319934973,-0.0093944007553566,0.0137802691980117,0.0110750858552332,-0.1037679822140487,-0.0067960468878566,0.0029991053089204,-0.0097658633441753,0.011200000000000002,0.008176372887744199
2017-01-01,-0.0150661829880731,0.0854900115884176,0.0113975338498353,0.0106750858552332,-0.0119896062449225,0.0170714349417112,0.0038004899805266,0.0132206998239678,0.0108,0.006973009167996258
2017-02-01,0.0189620646397861,0.0694838256365475,0.0147546373997036,0.0084750858552332,0.0255889227697487,0.0271904399103758,0.0033000615371778,0.0238117979745711,0.0086,0.005282505868385856
2017-03-01,0.0343290650227723,-0.0190281374253658,0.0137428135939892,0.0103750858552332,0.0193405790335507,0.0134760007037934,0.0024991319570779,0.0109495044901299,0.0105,0.007980922664045265
2017-04-01,0.0247766380452354,0.0089604150126458,0.0069317667213182,0.0077750858552332,0.0385180021273039,0.0143124355037539,0.0013999240930047,0.0128944601453255,0.0079,0.006490989015085713
2017-05-01,0.0358822589303726,-0.0575559752584718,0.0006763683236443,0.0091750858552332,-0.0031171554804604,-0.0001730735243861,0.0031003802470364,-0.0032633361883648,0.009300000000000001,0.006180457983115284
2017-06-01,0.0236243227481742,-0.0125187651309325,0.0050796268454651,0.0079750858552332,0.0308740348225582,0.0085578505703414,-0.0023000324151783,0.0108829140405848,0.008100000000000001,0.010424007971408633
2017-07-01,-0.0282184378431822,0.0476712526572511,0.0282973591597346,0.0078750858552332,-0.0714124339074657,0.0092107954397777,0.0024005281161854,0.0067939582358269,0.008,0.005586062384002943
2017-08-01,0.0088224249157926,0.06918297959789,0.0123796273899243,0.0078750858552332,0.0421472658209631,0.0239362919340953,0.001899307784891,0.0219952084785106,0.008,0.0060891270886263005
2017-09-01,0.0257030750732794,0.0608142084066674,0.0098997874612518,0.0062750858552332,0.0304911495109305,0.0256719909561262,0.0015989878571709,0.024034572109999,0.0064,0.004793347638160306
2017-10-01,0.0556472002004968,0.0024838567327152,0.0046728545284613,0.0062750858552332,0.0071429296729743,0.019730973994487,0.004200928647988,0.015465077658719,0.0064,0.002189871856594028
2017-11-01,0.0144025261343789,-0.0670886353298328,0.0008609101342786,0.0055750858552332,-0.0035884623084179,-0.0086532739946006,0.0028005121638925,-0.011421799270702,0.005699999999999999,0.0028913904619483066
2017-12-01,0.0310519912208315,0.0490318751425655,0.0086705301065688,0.0052750858552332,-0.0004853408429004,0.0228296716880067,0.004400480498149,0.0183484491969951,0.0054,0.0009951404059018731
2018-01-01,0.0091141587947223,0.0983898272044145,0.0131691593535783,0.0056750858552332,0.0061765996808762,0.0282724610975364,0.0029004609007294,0.0252986225313125,0.0058,0.0028911534218125645
2018-02-01,-0.0170630041524304,-0.0065080292760943,0.0052250504910971,0.0044750858552332,0.0256189684252263,-0.0028257841904861,0.0032003439659926,-0.0060069039975161,0.0046,0.0013951909430911513
2018-03-01,0.0016892783268638,0.0101166839743112,0.016035418759172,0.0051750858552332,0.0192282935594136,0.0101644567673225,0.0008996259981803,0.0092565033780509,0.0053,0.0043964188691061334
2018-04-01,0.0569975126546709,-0.014598849508853,0.0040484526859632,0.0050750858552332,0.0547645382330685,0.018790846173431,0.0021995778587948,0.0165548546229519,0.0052,0.0029938369637070306
2018-05-01,0.0734826403225674,-0.1056832682775432,-0.015739852243394,0.0050750858552332,0.0473177468695058,-0.002768160819859,0.004000532060687,-0.006741722403925,0.0052,0.001194688549468248
2018-06-01,0.0251346068597546,-0.0436880990262041,0.0043301840782385,0.0050750858552332,0.0146924595338184,0.0015232131534335,0.0126001417189749,-0.0109390944255028,0.0052,-0.0073080591381435855
2018-07-01,0.0028695174667683,0.0722922850392504,0.0145983943732979,0.0052750858552332,-0.0600693046785707,0.0184189590560328,0.0033006506147337,0.0150685723487131,0.0054,0.0020924429621171914
2018-08-01,0.1086615304314635,-0.037439733015061,-0.0027229716625069,0.0055750858552332,0.068824480428058,0.0277413021755886,-0.0008990122720112,0.0286660856103539,0.005699999999999999,0.006604950203300097
2018-09-01,-0.02761871807581,0.0013098534313618,0.0086880429444626,0.0045750858552332,-0.0354756088681501,-0.0060934537093314,0.0047997057287958,-0.0108411252272674,0.004699999999999999,-9.922945660456595e-05
2018-10-01,-0.1413761968991994,0.1139610800567949,0.0308183645609592,0.0052750858552332,-0.0587889465252517,-0.009968990267518,0.004499264883887,-0.014403450213652,0.0054,0.0008967006224909202
2018-11-01,0.0539487535315099,0.0723371686537022,0.001261462825415,0.0047750858552332,0.0438282626748827,0.0335868123468652,-0.0021004410534337,0.0357623701507316,0.0049,0.007015176017137081
2018-12-01,-0.0677436224349505,0.006068600870251,0.0134642598038432,0.0047750858552332,0.0263251636683854,-0.0121686501587167,0.0015001070102511,-0.0136482832835364,0.0049,0.0033948004258315123
2019-01-01,0.0153950897583821,0.1244175034180301,0.0152295414579468,0.0052750858552332,-0.0263413801030707,0.0345405294819075,0.0031996173006758,0.0312409530872439,0.0054,0.002193364771454709
2019-02-01,0.050129357458357,-0.0207106781014125,0.0052960580725935,0.0047750858552332,0.0454296463850913,0.0155253314582782,0.0042994529923214,0.0111778199545056,0.0049,0.0005979760378131971
