Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real
2011-09-01,0.05663353922925496,-0.019570498592093033,0.016480140428617895,0.009275085855233215,0.1765932732769766,0.028961436178415532,0.005300914550096403,0.023535760572652054
2011-10-01,0.007934170494640291,0.055605552667981284,0.0066503667270654265,0.008675085855233215,-0.14439003752576862,0.009375760789287743,0.004301235524688307,0.005052792016080998
2011-11-01,0.0387970899824035,0.018481402077047404,0.013949953394328585,0.008475085855233214,0.11904187063249583,0.027291236592248417,0.0051999240193749685,0.021977033667630597
2011-12-01,0.03262568905375263,0.0551989536638573,0.0012334102844644423,0.008875085855233214,-0.023591691750662447,0.020585031267911558,0.004998818944136119,0.015508687204379479
2012-01-01,-0.017716712137803348,0.05252859710131186,0.018368954538397597,0.008775085855233214,-0.06540851175842521,0.009706616299120807,0.00559973910974132,0.004084007811115065
2012-02-01,0.03192214643606617,0.07614166912014642,0.014464052765950308,0.007275085855233215,0.03639939739569242,0.03277432302377554,0.004499253532936676,0.028148422601004697
2012-03-01,0.07180752487905173,0.021103306837064295,0.01107261203567833,0.007975085855233214,0.023449373293747966,0.03176318660284877,0.002099942120708853,0.029601083919199356
2012-04-01,0.025798569910492564,0.013444157917094746,0.016948040623749883,0.0068750858552332145,0.021065173700002493,0.018604631783828457,0.0063998188894791586,0.012127201004285437
2012-05-01,-0.02740882969493552,-0.07885245176005518,0.00681760962720368,0.007175085855233214,0.029633604231166677,-0.01942566090529023,0.003599176342337085,-0.022942263993821044
2012-06-01,0.04858097641033332,0.04590517424347551,0.007723000901828758,0.006275085855233215,0.005321756554231394,0.027424370252999836,0.0007988643482357283,0.02660425271575817
2012-07-01,0.027929940489598737,0.012759416302910997,0.016520713335405723,0.006675085855233214,0.010557868922074443,0.018400798480489495,0.004301235815684201,0.014039176854496072
2012-08-01,0.014774799304058783,-0.04638930207746583,0.006147431029493999,0.006775085855233214,0.01572414067423078,-0.0012614868860047327,0.004099837035766329,-0.005339433116131498
2012-09-01,0.02825569809752526,0.006163746120362745,0.016380628948860387,0.005275085855233215,0.06660905038963971,0.019855917045117927,0.005700390656142806,0.014075291727529082
2012-10-01,-0.005879743903022483,0.008388489333390092,0.017929854159561165,0.005975085855233215,0.0010669085897854202,0.007437816081846672,0.005900239520280071,0.0015285577049866106
2012-11-01,0.050305667427511525,0.01548605153984095,0.009931963809187705,0.005275085855233215,0.02210412369346204,0.02353065653733149,0.006000731796560466,0.01742535982997273
2012-12-01,-0.007708302806103462,0.07599299699556394,0.013703038102850451,0.005175085855233214,-0.051639068233097274,0.016044124679528732,0.007901024559204606,0.008079265644050038
2013-01-01,0.01731635221782346,-0.01897886357770473,0.0021522610086524008,0.005775085855233214,-0.03500084316534935,0.000798749487761246,0.00859967910816506,-0.007734416123651333
